Gene Name,Evo Rate
Rv1757c,0.3022
Rv2648,0.3022
Rv3186,0.298
Rv3381c,0.3022
Rv2168c,0.3022
Rv2354,0.3022
Rv3325,0.3022
Rv3184,0.3022
Rv2105,0.3022
Rv2278,0.3022
Rv3474,0.3022
Rv3065,0.0942
Rv3706c,0.1504
Rv3445c,0.1089
Rv0948c,0.1069
Rv3592,0.0509
Rv0715,0.0196
Rv0531,0.1717
Rv2375,0.0487
Rv0027,0.1516
Rv2876,0.0952
Rv2442c,0.0247
Rv2749,0.0965
Rv0285,0.112
Rv3615c,0.1597
Rv3440c,0.2222
Rv1892,0.0696
Rv1898,0.0734
Rv0430,0.0265
Rv3416,0.0475
Rv1386,0.1269
Rv3204,0.0898
Rv0700,0.004
Rv0793,0.1831
Rv2901c,0.0046
Rv0028,0.0546
Rv1331,0.0565
Rv1861,0.2722
Rv3221A,0.1423
Rv3444c,0.0969
Rv0814c,0.0359
Rv3118,0.0359
Rv3418c,0.0201
Rv3874,0.4879
Rv0543c,0.1416
Rv3760,0.1634
Rv2699c,0.0045
Rv0703,0.0326
Rv1806,0.3098
Rv1791,0.1277
Rv1788,0.1237
Rv3012c,0.0527
Rv3155,0.0213
Rv2431c,0.3544
Rv2840c,0.0881
Rv2347c,0.0694
Rv1038c,0.0738
Rv1197,0.0694
Rv0968,0.1662
Rv2107,0.06
Rv1246c,0.4803
Rv0287,0.0919
Rv0508,0.1583
Rv0463,0.2584
Rv3355c,0.0737
Rv2117,0.0495
Rv0250c,0.1259
Rv3019c,0.1763
Rv0288,0.1445
Rv2146c,0.0444
Rv0190,0.0843
Rv0053,0.0263
Rv3890c,0.4108
Rv1793,0.0238
Rv2632c,0.1964
Rv0882,0.1302
Rv1159A,0.0992
Rv3269,0.0899
Rv0011c,0.0421
Rv0705,0.0174
Rv1247c,0.4307
Rv2122c,0.0421
Rv1335,0.0418
Rv2922A,0.0884
Rv3197A,0.0926
Rv0868c,0.1995
Rv0544c,0.2151
Rv0879c,0.1366
Rv0424c,0.1108
Rv3208A,0.1014
Rv2828A,0.0495
Rv1766,0.1193
Rv2785c,0.0262
Rv1083,0.1525
Rv0569,0.1413
Rv0476,0.0736
Rv2412,0.0425
Rv0626,0.5949
Rv2441c,0.0279
Rv1982A,0.122
Rv2342,0.101
Rv1107c,0.1404
Rv0055,0.0341
Rv3219,0.021
Rv3198A,0.1013
Rv2664,0.0872
Rv0634A,0.1916
Rv2094c,0.1156
Rv2708c,0.0159
Rv1305,0.0351
Rv2908c,0.0125
Rv2009,0.0766
Rv1298,0.0337
Rv0787A,0.0538
Rv0460,0.1152
Rv3053c,0.0327
Rv0500A,0.0172
Rv0100,0.1515
Rv2468A,0.0526
Rv2063,0.2623
Rv1440,0.0184
Rv0709,0.0551
Rv2520c,0.2019
Rv1684,0.1146
Rv2493,0.1066
Rv3462c,0.0004
Rv1893,0.1031
Rv3221c,0.0393
Rv0416,0.112
Rv2738c,0.0714
Rv0763c,0.0888
Rv3656c,0.0733
Rv1786,0.0842
Rv2401A,0.2133
Rv3648c,0.0123
Rv2128,0.0912
Rv0722,0.0566
Rv2111c,0.0203
Rv1642,0.026
Rv1473A,0.0923
Rv3503c,0.0712
Rv0717,0.0285
Rv3250c,0.0605
Rv0810c,0.0703
Rv1693,0.0956
Rv0979A,0.1007
Rv0634B,0.0214
Rv0900,0.2466
