Gene Name,Evo Rate
MRA_0726,0.0095
MRA_1076,0.0701
MRA_0530,0.1235
MRA_1233,0.1137
MRA_2198,0.1939
MRA_3788,0.1961
MRA_2550,0.0265
MRA_0855,0.3646
MRA_0663,0.0256
MRA_2383,0.0443
MRA_0877,0.0751
MRA_2733,0.2005
MRA_3580,0.0663
MRA_1654,0.0405
MRA_3064,0.0874
MRA_2201,0.0916
MRA_3394,0.2583
MRA_2585,0.091
MRA_0817,0.1461
MRA_3742,0.345
MRA_2496,0.0673
MRA_2923,0.0856
MRA_0553,0.0646
MRA_0322,0.0842
MRA_3178,0.0496
MRA_3785,0.2357
MRA_2671,0.5241
MRA_1351,0.097
MRA_0362,0.0937
MRA_3103,0.1117
MRA_2446,0.0518
MRA_0147,0.1412
MRA_3710,0.2796
MRA_3486,0.1089
MRA_3330,0.1067
MRA_3501,0.0237
MRA_1480,0.0891
MRA_0691,0.0034
MRA_0342,0.1046
MRA_0689,0.1105
MRA_2472,0.1373
MRA_0407,0.123
MRA_0722,0.0033
MRA_2291,0.1056
MRA_1218,0.1242
MRA_2722,0.0532
MRA_0728,0.0331
MRA_3722,0.1596
MRA_1162,0.0267
MRA_1836,0.0172
MRA_1319,0.039
MRA_3829,0.1097
MRA_0028,0.2133
MRA_1350,0.1524
MRA_1783,0.2002
MRA_0974,0.069
MRA_2159,0.2397
MRA_3106,0.1515
MRA_0262,0.0469
MRA_3716,0.0665
MRA_1498,0.4138
MRA_1822,0.4046
MRA_2220,0.029
MRA_2647,0.069
MRA_3953,0.0731
MRA_1475,0.0527
MRA_3919,0.254
MRA_2264,0.03
MRA_2617,0.117
MRA_1616,0.0523
MRA_1805,0.1277
MRA_1802,0.1237
MRA_0042,0.2126
MRA_0085,0.0968
MRA_3668,0.0573
MRA_1188,0.0205
MRA_2389,0.0718
MRA_2929,0.014
MRA_3358,0.0681
MRA_3637,0.0378
MRA_3034,0.0925
MRA_2944,0.0369
MRA_0566,0.1534
MRA_2771,0.127
MRA_3784,0.3389
MRA_3859,0.1808
MRA_2065,0.0151
MRA_1185,0.1645
MRA_1399,0.0352
MRA_2668,0.119
MRA_0998,0.122
MRA_0164,0.0663
MRA_3217,0.0783
MRA_0499A,0.1326
MRA_2292,0.1753
MRA_0033,0.0931
MRA_0700A,0.1274
MRA_3218,0.3022
MRA_2183,0.3022
MRA_2297,0.3022
MRA_1770,0.3022
MRA_2677,0.3022
MRA_3421,0.3022
MRA_1777,0.3022
MRA_1380,0.3022
MRA_2505,0.3022
MRA_0805,0.3022
MRA_3514,0.3022
MRA_2378,0.3022
MRA_1768,0.3022
MRA_3367,0.3022
MRA_0012,0.3022
MRA_2839,0.3022
MRA_2120,0.3022
MRA_3098,0.0942
MRA_2375,0.0804
MRA_1206,0.0694
MRA_2367,0.0694
MRA_1046,0.0738
MRA_3689,0.1782
MRA_3743,0.1504
MRA_0538,0.1717
MRA_3631,0.0509
MRA_0955,0.1069
MRA_0030,0.1516
MRA_2398,0.0487
MRA_0723,0.0196
MRA_2774A,0.0965
MRA_2468,0.0247
MRA_3169,0.1341
MRA_2901,0.0952
MRA_0294,0.112
MRA_3651,0.1597
MRA_3481,0.2222
MRA_1903,0.0696
MRA_1395,0.1269
MRA_3456,0.0475
MRA_1909A,0.0734
MRA_0435,0.0265
MRA_1872,0.2723
MRA_0708,0.004
MRA_0803,0.1831
MRA_3242,0.0898
MRA_3261,0.1423
MRA_2926,0.0046
MRA_1339,0.0565
MRA_0031,0.0546
MRA_3485,0.0969
MRA_0824,0.0359
MRA_3150,0.0359
MRA_3798,0.1634
MRA_0550,0.1416
MRA_3913,0.4879
MRA_2727,0.0045
MRA_3458,0.0201
MRA_0711,0.0326
MRA_2458,0.3544
MRA_2863,0.0881
MRA_1818,0.3098
MRA_3042,0.0527
MRA_3188,0.0213
MRA_2122,0.06
MRA_0975,0.1662
MRA_1255,0.4803
MRA_2132,0.0495
MRA_0296,0.0919
MRA_0515A,0.1583
MRA_0259,0.1259
MRA_0469,0.2584
MRA_3395,0.0737
MRA_3050,0.1763
MRA_0297,0.1445
MRA_0198,0.0843
MRA_2161,0.0444
MRA_0056,0.0263
MRA_3929,0.4108
MRA_1170,0.0992
MRA_0889,0.1302
MRA_1806,0.0237
MRA_2137,0.0421
MRA_2660,0.1964
MRA_1255A,0.4307
MRA_2948,0.0884
MRA_0013,0.0421
MRA_1343,0.0418
MRA_3310,0.0899
MRA_0713,0.0174
MRA_3233,0.0926
MRA_0551,0.2151
MRA_0875,0.1995
MRA_0429A,0.1108
MRA_0886,0.1366
MRA_3247,0.1014
MRA_1782,0.1193
MRA_2809,0.0262
MRA_1093,0.1525
MRA_0576,0.1413
MRA_0483,0.0736
MRA_1994,0.122
MRA_2467,0.0279
MRA_0635,0.5949
MRA_2437,0.0425
MRA_2362,0.101
MRA_1118,0.1404
MRA_0058,0.0341
MRA_3235,0.1013
MRA_2692,0.0872
MRA_3258,0.021
MRA_0644,0.1917
MRA_1004,0.1013
MRA_2109,0.1156
MRA_2206,0.1604
MRA_2736,0.0159
MRA_1313,0.0351
MRA_2933,0.0125
MRA_2025,0.0766
MRA_1306,0.0337
MRA_3085,0.0327
MRA_0797,0.0538
MRA_0466,0.1152
MRA_0104,0.1515
MRA_0508,0.0172
MRA_0717,0.0551
MRA_2076,0.2623
MRA_1997,0.0934
MRA_2547,0.2019
MRA_1694A,0.1146
MRA_2519,0.1066
MRA_3503,0.0004
MRA_1904,0.103
MRA_3260,0.0393
MRA_2410,0.0974
MRA_3240,0.2511
MRA_2765,0.0714
MRA_0422,0.112
MRA_0772,0.0888
MRA_2425,0.2133
MRA_3683,0.0123
MRA_2142,0.0912
MRA_1800,0.0842
MRA_0730,0.0566
MRA_2126,0.0203
MRA_1653,0.026
MRA_3004,0.0251
MRA_3543,0.0712
MRA_1483,0.0923
MRA_0725,0.0285
MRA_3291,0.0605
MRA_0820,0.0703
MRA_1702A,0.0956
MRA_0986,0.1007
MRA_0645,0.0214
MRA_0907,0.2466
